,adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
941816,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,277,11,0,0,0,0,0,1,276,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,1,0,300,1
941896,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,277,20,0,0,0,0,0,1,276,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,0
941927,0,1,0,0,0,2821,1,0,0,0,0,0,0,0,106,19,0,0,0,0,0,1,106,0,0,0,1,600,180,0,0,0,0,0,0,0,0,1,0,0,120,0
942015,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,219,12,0,0,0,0,0,1,216,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,0
942089,1,0,0,0,0,2259,0,0,1,0,0,0,0,0,217,18,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,1
942161,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,47,17,0,0,0,0,0,1,40,1,0,0,0,250,10,1,0,0,0,0,0,0,0,0,0,0,300,0
942198,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,41,22,0,0,0,0,0,1,40,1,0,0,0,250,67,1,0,0,0,0,0,0,0,0,0,0,300,3
942276,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,159,21,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
942286,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,4
942428,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,126,7,0,0,0,0,0,1,124,1,0,0,0,90,67,1,0,0,0,0,0,0,0,0,0,0,728,3
942456,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,175,21,0,0,0,0,0,1,164,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,0
942482,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,73,3,0,0,0,0,0,1,65,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,960,6
942519,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,277,19,0,0,0,0,0,1,276,1,0,0,0,250,20,1,0,0,0,0,0,0,0,0,0,0,300,0
942584,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,159,21,0,0,0,0,0,1,146,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
942619,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,234,23,0,0,0,0,0,1,216,1,0,0,0,60,4,1,0,0,0,0,0,0,0,0,0,0,468,5
942624,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,5,23,1,0,0,0,0,0,3,0,0,0,1,50,5,0,0,0,0,0,0,0,0,1,0,0,320,4
942652,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,219,3,0,0,0,0,0,1,216,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,1
942715,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,4,13,0,0,0,0,0,1,3,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
942727,1,0,0,0,0,3427,1,0,0,0,0,0,0,0,381,17,0,0,0,0,0,1,374,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
942758,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,85,16,0,0,0,0,0,1,80,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
942827,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,130,1,0,0,0,0,0,1,124,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
942881,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,95,0,0,0,0,0,0,1,94,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,5
942889,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,1,22,0,0,0,0,0,1,1,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,4
942974,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,231,15,0,0,0,0,0,1,216,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,960,5
943167,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,143,7,0,0,0,0,0,1,134,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
943168,0,1,0,0,0,2261,1,0,0,0,0,0,0,0,125,14,0,0,0,0,0,1,124,0,0,0,1,200,4,0,0,0,0,0,0,0,0,1,0,0,200,6
943205,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,79,3,0,0,0,0,0,1,79,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,6
943259,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,168,12,0,0,0,0,0,1,164,0,0,0,1,90,50,0,0,0,0,0,0,0,1,0,0,0,1000,4
943562,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
943605,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,155,12,0,0,0,0,0,1,146,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,0
943609,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,184,23,0,0,0,0,0,1,183,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
943731,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,334,22,0,0,0,0,0,1,333,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,3
943891,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,174,15,0,0,0,0,0,1,164,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,1
943952,1,0,0,0,0,1458,1,0,0,0,0,0,0,0,12,6,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
943978,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,241,19,0,0,0,0,0,1,238,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,2
944000,0,0,1,0,0,3358,1,0,0,0,0,0,0,0,128,15,0,0,0,0,0,1,124,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,5
944001,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,219,13,0,0,0,0,0,1,216,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
944033,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,108,12,0,0,0,0,0,1,106,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,728,1
944063,1,0,0,0,0,3427,0,0,0,0,0,0,1,0,2,20,0,0,0,1,0,0,2,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,6
944155,0,1,0,0,0,2821,0,0,1,0,0,0,0,0,125,22,0,0,0,0,0,1,124,0,0,0,1,90,4,0,0,0,0,0,0,0,0,1,0,0,728,0
944217,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,188,18,0,0,0,0,0,1,183,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
944224,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,309,12,0,0,0,0,0,1,308,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,1
944357,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,7,16,0,0,0,0,0,1,3,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,4
944520,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,66,4,0,0,0,0,0,1,65,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,1
944893,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,280,19,0,0,0,0,0,1,276,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,250,1
944991,0,1,0,0,0,2261,0,0,1,0,0,0,0,0,106,16,0,0,0,0,0,1,106,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,250,4
945081,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,336,1,0,0,0,0,0,1,333,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
945176,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,126,9,0,0,0,0,0,1,124,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,0
945297,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,222,4,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,250,5
945377,0,1,0,0,0,2821,0,0,1,0,0,0,0,0,208,12,0,0,0,0,0,1,201,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,1
945429,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,4,9,0,0,0,0,0,1,3,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,2
945655,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,5,6,0,0,0,0,0,1,3,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
945675,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,32,13,0,0,0,0,0,1,27,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,1
945806,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,79,9,0,0,0,0,0,1,79,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
945825,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,1
945835,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1,80,1,0,0,0,600,140,1,0,0,0,0,0,0,0,0,0,0,160,1
945871,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,217,22,0,0,0,0,0,1,216,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,0
945941,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,90,10,0,0,0,0,0,1,80,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
946027,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,84,14,0,0,0,0,0,1,80,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
946032,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,92,20,0,0,0,0,0,1,80,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,4
946043,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,41,13,0,0,0,0,0,1,40,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,2
946097,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,226,17,0,0,0,0,0,1,216,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,950,2
946141,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,219,13,0,0,0,0,0,1,216,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,2
946231,0,0,1,0,0,2821,0,0,1,0,0,0,0,0,239,20,0,0,0,0,0,1,238,0,0,0,1,250,10,0,0,0,0,0,0,0,1,0,0,0,300,0
946326,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,4,20,1,0,0,0,0,0,3,0,0,0,1,50,21,0,0,0,0,0,1,0,0,0,0,0,320,4
946337,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,238,23,0,0,0,0,0,1,238,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
946364,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,217,15,0,0,0,0,0,1,216,0,0,0,1,90,221,0,0,0,0,0,0,0,0,1,0,0,728,6
946388,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,222,15,0,0,0,0,0,1,216,0,0,0,1,90,50,0,0,0,0,0,0,0,1,0,0,0,1000,6
946464,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,148,18,0,0,0,0,0,1,146,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,3
946563,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,1,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
946564,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,980,6
946835,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,281,14,0,0,0,0,0,1,276,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
946849,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,220,14,0,0,0,0,0,1,216,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,300,2
946870,0,1,0,0,0,3476,0,1,0,0,0,0,0,0,79,21,0,0,0,0,0,1,79,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
946892,0,0,1,0,0,2821,1,0,0,0,0,0,0,0,277,21,0,0,0,0,0,1,276,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,0
947112,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,184,21,0,0,0,0,0,1,183,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
947133,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,107,15,0,0,0,0,0,1,106,0,0,0,1,250,30,0,0,0,0,0,1,0,0,0,0,0,300,1
947134,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,254,15,1,0,0,0,0,0,253,0,0,0,1,50,5,0,0,0,0,0,0,0,0,1,0,0,320,3
947181,1,0,0,0,0,3427,0,0,0,0,0,0,1,0,221,13,1,0,0,0,0,0,216,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,2
947220,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,135,0,0,0,0,0,0,1,134,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,3
947291,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,231,17,0,0,0,0,0,1,216,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,0
947355,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,96,13,0,0,0,0,0,1,94,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
947360,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,202,1,0,0,0,0,0,1,201,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
947528,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,277,14,0,0,0,0,0,1,276,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,2
947631,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,285,12,0,0,0,0,0,1,276,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
947719,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,31,17,0,0,0,0,0,1,27,1,0,0,0,250,20,1,0,0,0,0,0,0,0,0,0,0,300,0
947789,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,71,12,0,0,0,0,0,1,65,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,3
947968,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,154,10,0,0,0,0,0,1,146,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,5
947972,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,148,7,0,0,0,0,0,1,146,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,1,300,1
948020,0,0,1,0,0,2261,1,0,0,0,0,0,0,0,239,12,0,0,0,0,0,1,238,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,6
948032,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,352,17,0,0,0,0,0,1,344,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
948100,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,287,12,0,0,0,0,0,1,276,1,0,0,0,250,144,1,0,0,0,0,0,0,0,0,0,0,300,1
948292,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,161,11,0,0,0,0,0,1,146,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
948294,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,70,13,0,0,0,0,0,1,65,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,3
948312,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,42,22,0,0,0,0,0,1,40,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,2
948313,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,306,13,0,0,0,0,0,1,298,1,0,0,0,600,162,1,0,0,0,0,0,0,0,0,0,0,160,3
948416,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,233,14,0,0,0,0,0,1,216,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,0
948446,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,177,13,0,0,0,0,0,1,164,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,3
948487,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,4,10,0,0,0,0,0,1,3,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
948504,1,0,0,0,0,3476,0,1,0,0,0,0,0,0,222,0,0,0,0,0,0,1,216,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,0
948526,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,1,0,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,5
948631,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,205,19,0,0,0,0,0,1,201,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,1
948698,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,146,13,0,0,0,0,0,1,146,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
948792,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,277,10,0,0,0,0,0,1,276,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
948855,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,90,14,0,0,0,0,0,1,80,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
948895,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,348,1,0,0,0,0,0,1,344,1,0,0,0,250,10,1,0,0,0,0,0,0,0,0,0,0,300,6
948969,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,219,2,0,0,0,0,0,1,216,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,6
948991,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,351,17,0,0,0,0,0,1,344,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,6
949077,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,393,17,0,0,0,0,0,1,393,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,5
949140,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,217,14,0,0,0,0,0,1,216,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,4
949255,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,217,22,0,0,0,0,0,1,216,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,1
949404,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,148,15,0,0,0,0,0,1,146,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
949578,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,94,18,1,0,0,0,0,0,94,0,0,0,1,50,6,0,0,0,0,0,1,0,0,0,0,0,320,2
949581,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,32,11,0,0,0,0,0,1,27,1,0,0,0,90,103,1,0,0,0,0,0,0,0,0,0,0,728,6
949583,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,131,13,0,0,0,0,0,1,124,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
949612,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,334,22,1,0,0,0,0,0,333,0,0,0,1,50,100,0,0,0,0,0,1,0,0,0,0,0,320,4
949807,0,1,0,0,0,2259,0,0,0,0,0,1,0,0,219,14,0,0,0,0,0,1,216,0,0,0,1,200,4,0,0,0,0,0,0,0,0,1,0,0,200,5
949808,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,184,19,0,0,0,0,0,1,183,1,0,0,0,600,5,0,1,0,0,0,0,0,0,0,0,0,160,2
949985,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,276,14,0,0,0,0,0,1,276,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,250,1
950155,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,7,12,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
950279,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,275,14,0,0,0,0,0,1,275,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
950291,1,0,0,0,0,2259,0,0,1,0,0,0,0,0,234,14,0,0,0,0,0,1,216,0,0,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,950,5
950382,1,0,0,0,0,2259,0,0,1,0,0,0,0,0,234,18,0,0,0,0,0,1,216,0,0,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,950,1
950401,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,288,13,0,0,0,0,0,1,276,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,0
950433,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,384,0,0,0,0,0,0,1,374,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,2
950689,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,47,3,0,0,0,0,0,1,40,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,0
950729,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,232,0,0,0,0,0,0,1,216,0,1,0,0,280,0,1,0,0,0,0,0,0,0,0,0,0,336,3
950736,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,162,0,0,0,0,0,0,1,146,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,1
950803,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,334,17,0,0,0,0,0,1,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
950886,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,301,18,0,0,0,0,0,1,298,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
951000,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,227,1,0,0,0,0,0,1,216,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,5
951073,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,98,10,0,0,0,0,0,1,94,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,6
951192,1,0,0,0,0,2259,1,0,0,0,0,0,0,0,222,17,0,0,0,0,0,1,216,0,0,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,760,0
951199,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,214,13,0,0,0,0,0,1,201,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,1
951222,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,85,19,0,0,0,0,0,1,80,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,4
951293,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,97,22,0,0,0,0,0,1,94,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
951344,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,107,23,0,0,0,0,0,1,106,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
951377,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,159,16,0,0,0,0,0,1,146,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,6
951386,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,4,17,0,0,0,0,0,1,3,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,2
951390,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,135,17,0,0,0,0,0,1,134,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,3
951423,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,222,20,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
951461,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,85,0,0,0,0,0,0,1,80,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,5
951469,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,2,14,0,0,0,0,0,1,2,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
951572,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,79,16,0,0,0,0,0,1,79,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
951588,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,219,14,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
951650,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,254,18,0,0,0,0,0,1,253,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
951694,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,214,11,0,0,0,0,0,1,201,1,0,0,0,90,31,0,0,1,0,0,0,0,0,0,0,0,728,4
951700,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,334,16,0,0,0,0,0,1,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
951723,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,1,20,0,0,0,0,0,1,1,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,4
951851,1,0,0,0,0,2261,0,0,1,0,0,0,0,0,80,12,0,0,0,0,0,1,80,0,0,0,1,280,0,0,0,0,0,0,0,0,1,0,0,0,336,4
951870,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,149,6,0,0,0,0,0,1,146,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,6
951913,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,205,22,0,0,0,0,0,1,201,0,1,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,950,3
951966,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,75,9,0,0,0,0,0,1,65,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,1
952006,1,0,0,0,0,2261,0,0,1,0,0,0,0,0,202,9,0,0,0,0,0,1,201,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,1,0,620,4
952104,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,83,14,0,0,0,0,0,1,80,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
