adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,click,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,1,276,1,0,0,0,600,162,1,0,0,0,0,0,0,0,0,0,0,160,1
1,0,0,0,0,2821,0,0,1,0,0,0,0,0,1,0,19,0,0,0,0,0,1,1,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,1
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,41,0,14,0,0,0,0,0,1,40,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,8,0,23,0,0,0,0,0,1,3,1,0,0,0,90,177,1,0,0,0,0,0,0,0,0,0,0,728,0
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,66,0,19,0,0,0,0,0,1,65,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,1,0,300,0
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,172,0,14,0,0,0,0,0,1,164,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,92,0,10,0,0,0,0,0,1,80,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,5
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,222,0,16,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,6
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,187,0,8,0,0,0,0,0,1,183,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,0,1,0,0,2259,0,0,1,0,0,0,0,0,233,0,1,0,0,0,0,0,1,216,0,0,0,1,90,80,0,0,0,0,0,0,0,1,0,0,0,1000,5
0,1,0,0,0,3427,0,0,0,0,0,0,0,1,202,0,16,0,0,0,0,0,1,201,1,0,0,0,200,4,1,0,0,0,0,0,0,0,0,0,0,200,5
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,95,0,13,0,0,0,0,0,1,94,1,0,0,0,250,24,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,233,0,18,0,0,0,0,0,1,216,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,6
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,56,0,9,0,0,0,0,0,1,55,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,1
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,49,0,18,0,0,0,0,0,1,40,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,227,0,10,0,0,0,0,0,1,216,1,0,0,0,200,5,0,1,0,0,0,0,0,0,0,0,0,200,6
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,277,0,10,0,0,0,0,0,1,276,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,3
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,153,0,9,0,0,0,0,0,1,146,0,0,0,1,200,4,0,0,0,0,0,0,0,0,1,0,0,200,5
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,1,276,1,0,0,0,280,4,0,0,1,0,0,0,0,0,0,0,0,336,3
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,53,0,17,0,0,0,0,0,1,40,1,0,0,0,250,31,1,0,0,0,0,0,0,0,0,0,0,300,3
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,1,275,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,1
0,0,0,1,0,2821,0,0,0,0,0,1,0,0,2,0,22,0,0,0,1,0,0,2,0,0,0,1,600,0,0,0,0,0,0,1,0,0,0,0,0,160,0
0,0,1,0,0,2821,1,0,0,0,0,0,0,0,183,0,1,0,0,0,0,0,1,183,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,114,0,12,0,0,0,0,0,1,106,1,0,0,0,200,5,0,1,0,0,0,0,0,0,0,0,0,200,3
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,1,1,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,79,0,11,0,0,0,0,0,1,79,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,221,0,19,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,5,0,15,0,0,0,0,0,1,3,1,0,0,0,600,140,1,0,0,0,0,0,0,0,0,0,0,160,4
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,194,0,0,0,0,0,0,0,1,183,0,0,0,1,250,4,0,0,0,0,0,0,0,0,1,0,0,300,4
0,0,1,0,0,3358,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,5
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,277,0,20,0,0,0,0,0,1,276,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
1,0,0,0,0,3427,0,0,0,0,0,0,1,0,217,0,17,1,0,0,0,0,0,216,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,1,1,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,0
0,0,1,0,0,3427,0,0,0,0,0,1,0,0,239,0,3,0,0,0,1,0,0,238,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
1,0,0,0,0,3427,0,0,0,0,0,0,1,0,46,1,11,1,0,0,0,0,0,40,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,4
1,0,0,0,0,3476,1,0,0,0,0,0,0,0,239,0,12,0,0,0,0,0,1,238,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,1,0,18,0,0,0,0,0,1,1,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,193,0,19,0,0,0,0,0,1,183,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,1458,0,0,0,0,0,0,1,0,334,0,15,1,0,0,0,0,0,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,147,0,17,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,216,0,21,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
1,0,0,0,0,2261,1,0,0,0,0,0,0,0,99,0,15,0,0,0,0,0,1,94,0,0,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0,200,4
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,84,0,11,0,0,0,0,0,1,80,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,4
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,8,0,17,0,0,0,0,0,1,3,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,3,0,17,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,220,0,18,1,0,0,0,0,0,216,0,0,0,1,50,14,0,0,0,0,0,1,0,0,0,0,0,320,3
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,233,0,15,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,185,0,20,0,0,0,0,0,1,183,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,219,0,5,0,0,0,0,0,1,216,1,0,0,0,90,8,0,1,0,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,301,0,15,0,0,0,0,0,1,298,1,0,0,0,90,148,1,0,0,0,0,0,0,0,0,0,0,728,3
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,217,0,18,0,0,0,0,0,1,216,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,96,1,21,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,196,0,21,0,0,0,0,0,1,183,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,2261,0,0,0,0,0,0,1,0,186,0,15,0,0,0,1,0,0,183,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,5
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,1,106,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,95,0,14,0,0,0,0,0,1,94,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
1,0,0,0,0,2821,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,1
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,334,0,18,0,0,0,0,0,1,333,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,2259,0,0,1,0,0,0,0,0,227,0,9,0,0,0,0,0,1,216,0,0,0,1,240,20,0,0,0,0,0,0,0,1,0,0,0,120,5
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,339,0,16,0,0,0,0,0,1,333,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,180,0,1,0,0,0,0,0,1,164,1,0,0,0,90,31,1,0,0,0,0,0,0,0,0,0,0,1000,2
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,342,0,2,0,0,0,0,0,1,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,45,0,10,0,0,0,0,0,1,40,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,277,0,22,0,0,0,0,0,1,276,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,277,0,7,0,0,0,0,0,1,276,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,1
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,83,0,3,0,0,0,0,0,1,80,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,1,1,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,2
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,85,0,1,0,0,0,0,0,1,80,1,0,0,0,600,140,1,0,0,0,0,0,0,0,0,0,0,160,5
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,79,0,13,0,0,0,0,0,1,79,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,2261,1,0,0,0,0,0,0,0,241,0,10,0,0,0,0,0,1,238,0,0,0,1,80,20,0,0,0,0,0,0,0,1,0,0,0,980,5
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,345,0,10,0,0,0,0,0,1,344,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,4
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,239,0,9,0,0,0,0,0,1,238,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,1
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,342,0,10,0,0,0,0,0,1,333,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,247,0,13,0,0,0,0,0,1,238,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,3427,0,0,0,0,0,0,1,0,2,1,23,1,0,0,0,0,0,2,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,3
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,184,0,23,1,0,0,0,0,0,183,0,0,0,1,50,8,0,0,0,0,0,1,0,0,0,0,0,320,5
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,97,0,16,0,0,0,0,0,1,94,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,6
1,0,0,0,0,3358,0,0,0,0,0,0,1,0,217,0,13,1,0,0,0,0,0,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,0
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,154,1,16,0,0,0,0,0,1,146,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,1
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,131,0,13,0,0,0,0,0,1,124,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,147,0,13,0,0,0,0,0,1,146,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,2
1,0,0,0,0,2821,1,0,0,0,0,0,0,0,79,0,13,0,0,0,0,0,1,79,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,2
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,219,0,9,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,1,0,300,0
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,151,0,11,0,0,0,0,0,1,146,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,375,0,19,0,0,0,0,0,1,374,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,1,0,0,0,2259,1,0,0,0,0,0,0,0,226,0,13,0,0,0,0,0,1,216,0,0,0,1,600,77,0,0,0,0,0,0,0,0,1,0,0,160,6
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,82,0,15,0,0,0,0,0,1,80,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,1
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,125,0,12,0,0,0,0,0,1,124,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,5
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,79,0,16,0,0,0,0,0,1,79,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,300,1
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,208,0,16,0,0,0,0,0,1,201,0,0,0,1,280,23,0,0,0,0,0,0,0,0,1,0,0,336,5
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,1,201,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,214,0,19,0,0,0,0,0,1,201,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,153,0,22,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,85,0,11,0,0,0,0,0,1,80,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,5
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,62,0,18,0,0,0,0,0,1,55,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,397,1,12,0,0,0,0,0,1,183,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,387,0,10,0,0,0,0,0,1,374,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,0,1,0,0,2261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,250,70,0,0,0,0,0,0,0,1,0,0,0,300,4
0,0,1,0,0,3358,0,0,1,0,0,0,0,0,85,0,23,0,0,0,0,0,1,80,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,100,0,17,1,0,0,0,0,0,94,0,0,0,1,50,92,0,0,0,0,0,1,0,0,0,0,0,320,3
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,100,0,10,0,0,0,0,0,1,94,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,219,0,9,0,0,0,0,0,1,216,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,2
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,333,0,15,0,0,0,0,0,1,333,1,0,0,0,250,20,1,0,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,86,0,12,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,84,0,10,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,5
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,193,0,13,0,0,0,0,0,1,183,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,167,0,12,0,0,0,0,0,1,164,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,0
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,126,0,22,0,0,0,0,0,1,124,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,0
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,1,1,1,0,0,0,250,8,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,123,0,12,1,0,0,0,0,0,106,0,0,0,1,50,184,0,0,0,0,0,1,0,0,0,0,0,320,5
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,277,0,10,0,0,0,0,0,1,276,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
1,0,0,0,0,2821,0,0,1,0,0,0,0,0,79,0,0,0,0,0,0,0,1,79,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,728,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,81,0,21,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,309,0,10,0,0,0,0,0,1,308,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,2261,0,0,1,0,0,0,0,0,227,0,16,0,0,0,0,0,1,216,0,0,0,1,600,20,0,0,0,0,0,0,0,1,0,0,0,180,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,152,0,0,0,0,0,0,0,1,146,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,290,0,16,0,0,0,0,0,1,276,1,0,0,0,250,16,0,0,1,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,2259,1,0,0,0,0,0,0,0,233,0,15,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,250,5
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,4,0,8,0,0,0,0,0,1,3,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,1
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,208,1,18,0,0,0,0,0,1,201,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
0,0,1,0,0,3386,0,0,0,0,0,0,1,0,9,0,21,0,0,0,1,0,0,3,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,6
1,0,0,0,0,3427,0,0,0,0,0,0,1,0,216,1,7,1,0,0,0,0,0,216,0,0,1,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,233,0,0,0,0,0,0,0,1,216,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,5
0,0,1,0,0,2261,1,0,0,0,0,0,0,0,239,0,12,0,0,0,0,0,1,238,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,85,0,9,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,44,1,19,1,0,0,0,0,0,40,0,0,0,1,50,6,0,0,0,0,0,1,0,0,0,0,0,320,2
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,79,0,21,0,0,0,0,0,1,79,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,3
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,2
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,233,0,7,0,0,0,0,0,1,216,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,3
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,141,0,10,0,0,0,0,0,1,134,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,0
1,0,0,0,0,2821,1,0,0,0,0,0,0,0,177,0,3,0,0,0,0,0,1,164,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,1
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,166,0,14,0,0,0,0,0,1,164,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,0,1,0,0,2821,1,0,0,0,0,0,0,0,103,0,15,0,0,0,0,0,1,94,0,0,0,1,90,40,0,0,0,0,0,0,0,1,0,0,0,960,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,238,0,17,0,0,0,0,0,1,238,1,0,0,0,90,5,1,0,0,0,0,0,0,0,0,0,0,728,4
0,0,1,0,0,2821,0,0,1,0,0,0,0,0,83,0,19,0,0,0,0,0,1,80,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,125,0,9,0,0,0,0,0,1,124,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,1,2,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,0
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,1,1,14,1,0,0,0,0,0,1,0,0,0,1,50,23,0,0,0,0,0,1,0,0,0,0,0,320,3
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,176,0,0,0,0,0,0,0,1,164,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,3
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,142,0,16,0,0,0,0,0,1,134,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,203,0,23,0,0,0,0,0,1,201,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,214,0,4,0,0,0,0,0,1,201,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,2
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,319,0,0,0,0,0,0,0,1,308,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
0,1,0,0,0,3427,0,1,0,0,0,0,0,0,202,0,11,0,0,0,0,0,1,201,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,1
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,12,0,13,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,95,0,13,0,0,0,0,0,1,94,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,3
0,1,0,0,0,3427,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,120,0
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,79,0,19,0,0,0,0,0,1,79,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,56,0,20,0,0,0,0,0,1,55,0,0,0,1,250,4,0,0,0,0,0,1,0,0,0,0,0,300,2
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,85,0,21,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,172,0,22,0,0,0,0,0,1,164,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,275,0,20,0,0,0,0,0,1,275,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,0
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,219,0,14,0,0,0,0,0,1,216,1,0,0,0,90,32,1,0,0,0,0,0,0,0,0,0,0,728,6
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,131,0,17,0,0,0,0,0,1,124,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
